relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Firmware Engineer | Austria,linkedin,Senior Embedded Crypto Software Developer (m/f/d),NXP Semiconductors,"Gratkorn, Styria, Austria",On-site,Full-time,,Senior,English,Senior,,Recent,https://at.linkedin.com/jobs/view/senior-embedded-crypto-software-developer-m-f-d-at-nxp-semiconductors-4431898495,2026-09-17T14:49:27.547916+00:00
0,Firmware Engineer | Austria,linkedin,Entwickler Embedded Systems (HW/SW) (m/w/d),Liebherr Aerospace and Transportation,"Korneuburg, Lower Austria, Austria",On-site,Full-time,Embedded Systems,,English,,,Recent,https://at.linkedin.com/jobs/view/entwickler-embedded-systems-hw-sw-m-w-d-at-liebherr-aerospace-and-transportation-4454705793,2026-09-17T14:49:27.547432+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Software Engineer,Etac Group,"Arnoldstein, Carinthia, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-software-engineer-at-etac-group-4463025019,2026-09-17T14:49:27.547726+00:00
0,Firmware Engineer | Switzerland,linkedin,R&D Engineer – Embedded Firmware  (80 - 100%)  f/m/d,ABB,"Quartino, Ticino, Switzerland",Remote,Full-time,Firmware,R,English,,,Recent,https://ch.linkedin.com/jobs/view/r-d-engineer-%E2%80%93-embedded-firmware-80-100%25-f-m-d-at-abb-4463660472,2026-09-17T14:49:30.018167+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded SW Developer,Hyperscale Power,"Zurich, Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-sw-developer-at-hyperscale-power-4452238577,2026-09-17T14:49:30.018353+00:00
0,Firmware Engineer | Switzerland,linkedin,R&D Engineer – Embedded Firmware (80 - 100%) f/m/d,ABB,"Quartino, Ticino, Switzerland",Remote,Full-time,Firmware,R,English,,,Recent,https://ch.linkedin.com/jobs/view/r-d-engineer-%E2%80%93-embedded-firmware-80-100%25-f-m-d-at-abb-4461999545,2026-09-17T14:49:30.018462+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer – C/C++,yellowshark® AG,"Lachen, Schwyz, Switzerland",On-site,Full-time,"C, C++",,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-%E2%80%93-c-c%2B%2B-at-yellowshark%C2%AE-ag-4451218442,2026-09-17T14:49:30.018569+00:00
0,Firmware Engineer | Switzerland,linkedin,Junior Firmware Engineer Embedded Systems C/C++  (all),Oetiker Group,"Horgen, Zurich, Switzerland",On-site,Full-time,"C, C++, Embedded Systems, Firmware",Junior,English,,,Recent,https://ch.linkedin.com/jobs/view/junior-firmware-engineer-embedded-systems-c-c%2B%2B-all-at-oetiker-group-4461131077,2026-09-17T14:49:30.018675+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer - SoM,Harmattan AI,"Zurich, Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-som-at-harmattan-ai-4468382449,2026-09-17T14:49:30.018879+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer,Searchability®,"Vaud, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-at-searchability%C2%AE-4467700937,2026-09-17T14:49:30.018978+00:00
0,Firmware Engineer | Slovakia,linkedin,Robotics Developer,WEZEO,"Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/robotics-developer-at-wezeo-4461887569,2026-09-17T14:49:34.713405+00:00
0,Firmware Engineer | Slovakia,linkedin,Production Sofware Engineer for for MinebeaMitsumi development centre Košice (m/f/d),MinebeaMitsumi Europe,"Košice, Kosice, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/production-sofware-engineer-for-for-minebeamitsumi-development-centre-ko%C5%A1ice-m-f-d-at-minebeamitsumi-europe-4456456117,2026-09-17T14:49:34.713742+00:00
0,Firmware Engineer | Slovakia,linkedin,"Engineer, Automation (m/f/d)",Danfoss,"Považská Bystrica, Trenciansky, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/engineer-automation-m-f-d-at-danfoss-4464355868,2026-09-17T14:49:34.713951+00:00
0,Firmware Engineer | Czech Republic,linkedin,计量研究员,"GUANGZHOU GRG METROLOGY&TEST CO., LTD.","アト・マジョール州, Hato Mayor, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/%E8%AE%A1%E9%87%8F%E7%A0%94%E7%A9%B6%E5%91%98-at-guangzhou-grg-metrology-test-co-ltd-4468238548,2026-09-17T14:49:37.037362+00:00
0,Firmware Engineer | Czech Republic,linkedin,Trainee in Application Lab,STMicroelectronics,"Batey 8, Independencia Province, Dominican Republic",On-site,Internship,"Can, Python","Intern, Trainee, Internship",English,,,Recent,https://do.linkedin.com/jobs/view/trainee-in-application-lab-at-stmicroelectronics-4377848452,2026-09-17T14:49:37.037575+00:00
0,Firmware Engineer | Poland,linkedin,Firmware Engineer/ C/C++ Developer (Embedded),Alarm.com,"Warsaw, Mazowieckie, Poland",Remote,Contract,"C, C++, Can, Embedded Systems, Firmware, Microcontroller, Rtos","Zephyr, Jira, Git, Freertos, Machine Learning, Confluence",English,,,Recent,https://pl.linkedin.com/jobs/view/firmware-engineer-c-c%2B%2B-developer-embedded-at-alarm-com-4454666901,2026-09-17T14:49:39.516411+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Developer  - future projects (M/F/NB),Etteplan,"Gdańsk, Pomorskie, Poland",On-site,Contract,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-developer-future-projects-m-f-nb-at-etteplan-4345430055,2026-09-17T14:49:39.516815+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Developer  - future projects (M/F/NB),Etteplan,"Wrocław, Dolnośląskie, Poland",On-site,Internship,"C, C++, Embedded Linux, Spi, Uart","Agile, Zephyr, R, Linux, Autosar, Scrum, Freertos",English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-developer-future-projects-m-f-nb-at-etteplan-4345410067,2026-09-17T14:49:39.516910+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer,Nordic Semiconductor,"Cracow, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-at-nordic-semiconductor-4459291990,2026-09-17T14:49:39.517100+00:00
0,Firmware Engineer | USA,linkedin,Embedded Firmware Engineer - Radiation Detection,Thermo Fisher Scientific,"Oakwood Village, OH",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-firmware-engineer-radiation-detection%C2%A0-at-thermo-fisher-scientific-4441889886,2026-09-17T14:49:41.981332+00:00
0,Firmware Engineer | USA,linkedin,Sr Firmware Engineer,Resideo,"Golden Valley, MN",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/sr-firmware-engineer-at-resideo-4455945574,2026-09-17T14:49:41.981469+00:00
0,Firmware Engineer | USA,linkedin,"Embedded Firmware Engineer, Connected Warfare",Anduril Industries,"Costa Mesa, CA",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-firmware-engineer-connected-warfare-at-anduril-industries-4460523169,2026-09-17T14:49:41.981677+00:00
0,Firmware Engineer | USA,linkedin,Sr. Firmware Engineer,Vertiv,"Lincoln, NE",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/sr-firmware-engineer-at-vertiv-4370110601,2026-09-17T14:49:41.981878+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,Chevalier Tech Limited,"London Area, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-chevalier-tech-limited-4460969571,2026-09-17T14:49:44.428388+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Firmware Engineer,HID,"Tongwynlais, Wales, United Kingdom",On-site,Full-time,Firmware,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-firmware-engineer-at-hid-4405533333,2026-09-17T14:49:44.428487+00:00
0,Firmware Engineer | United Kingdom,linkedin,Firmware Engineer,IC Resources,"Gloucestershire, England, United Kingdom",On-site,Full-time,Firmware,,English,,,Recent,https://uk.linkedin.com/jobs/view/firmware-engineer-at-ic-resources-4419499135,2026-09-17T14:49:44.428584+00:00
