relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
0,Test Engineer | USA,linkedin,Software Engineer in Test,Hays,"Fort Mill, SC",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-in-test-at-hays-4368825184,2026-02-11T20:26:12.837858+00:00
0,Test Engineer | United Kingdom,linkedin,Quality Assurance Engineer,Pearson Carter,"Greater Manchester, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-engineer-at-pearson-carter-4371466562,2026-02-11T20:26:15.292509+00:00
0,Testingenieur | Germany,linkedin,Internship/Thesis – Test Engineering (m/f/d),Wölfel Group,"Höchberg, Bavaria, Germany",On-site,Internship,,Internship,English,,,Recent,https://de.linkedin.com/jobs/view/internship-thesis-%E2%80%93-test-engineering-m-f-d-at-w%C3%B6lfel-group-4371278783,2026-02-11T20:26:17.770681+00:00
0,Testingenieur | Germany,linkedin,Function Owner Fahrerassistenzsysteme / ADAS (m/w/d),prognum Automotive GmbH,"Stuttgart, Baden-Württemberg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/function-owner-fahrerassistenzsysteme-adas-m-w-d-at-prognum-automotive-gmbh-4371063877,2026-02-11T20:26:17.771173+00:00
0,Testingenieur | Austria,linkedin,LLM Prompt Engineering & Quality Assurance (m/w/d),redlink.at,"Salzburg, Salzburg, Austria",On-site,Full-time,"Llm, Prompt Engineering",,English,,,Recent,https://at.linkedin.com/jobs/view/llm-prompt-engineering-quality-assurance-m-w-d-at-redlink-at-4363250694,2026-02-11T20:26:20.175791+00:00
0,Testingenieur | Austria,linkedin,(Junior) Product Developer - Medical Technology (m/w/d),Lohmann & Rauscher,"Schönau an der Triesting, Lower Austria, Austria",On-site,Full-time,,Junior,German,,,Recent,https://at.linkedin.com/jobs/view/junior-product-developer-medical-technology-m-w-d-at-lohmann-rauscher-4366741126,2026-02-11T20:26:20.177095+00:00
0,Testingenieur | Remote,linkedin,"Software Engineer, iOS Core Product - Dortmund, Germany",Speechify,"Dortmund, North Rhine-Westphalia, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-ios-core-product-dortmund-germany-at-speechify-4367123333,2026-02-11T20:26:24.984512+00:00
0,Testingenieur | Remote,linkedin,System- und Testingenieur Funkkommunikationssysteme (all gender) 300,ALTEN Germany,"Stuttgart, Baden-Württemberg, Germany",Remote,Full-time,,,German,,,Recent,https://de.linkedin.com/jobs/view/system-und-testingenieur-funkkommunikationssysteme-all-gender-300-at-alten-germany-4361021637,2026-02-11T20:26:24.984980+00:00
0,Testingenieur | Remote,linkedin,Mobile Device Management (iOS oder Android) (m/w/d),ZABEL,Hannover-Braunschweig-Göttingen-Wolfsburg Region,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/mobile-device-management-ios-oder-android-m-w-d-at-zabel-4366358594,2026-02-11T20:26:24.985143+00:00
0,Testingenieur | Remote,linkedin,SPS-Programmierer (Siemens S7) - Raum Dresden - Sachsen/Thüringen,Königseder Automation,"Dresden, Saxony, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/sps-programmierer-siemens-s7-raum-dresden-sachsen-th%C3%BCringen-at-k%C3%B6nigseder-automation-4361400406,2026-02-11T20:26:24.985793+00:00
0,Testingenieur | USA,linkedin,Quality Assurance Engineer (Medical Device Manufacture),Keller Executive Search,"Gallaway, TN",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-medical-device-manufacture-at-keller-executive-search-4371420116,2026-02-11T20:26:34.930791+00:00
0,Test Automation | Remote,linkedin,Test Automation Engineer (m/w/d),SPIRIT-ONSIDE Consulting GmbH,Germany,Remote,Full-time,Test Automation,,English,,,Recent,https://de.linkedin.com/jobs/view/test-automation-engineer-m-w-d-at-spirit-onside-consulting-gmbh-4355723608,2026-02-11T20:26:47.168053+00:00
0,Test Automation | Czech Republic,linkedin,Sr. SDET (Gaming Industry),Perform,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/sr-sdet-gaming-industry-at-perform-4370707897,2026-02-11T20:26:51.991497+00:00
0,Test Automation | Poland,linkedin,Quality Assurance Analyst,Consultport,Poland,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/quality-assurance-analyst-at-consultport-4371120074,2026-02-11T20:26:54.447304+00:00
0,Test Automation | USA,linkedin,QA Automation Tester,Niktor LLC,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-automation-tester-at-niktor-llc-4371159981,2026-02-11T20:26:57.129937+00:00
0,Python Developer | Germany,linkedin,Python Developer | Remote,Crossing Hurdles,Germany,Remote,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-developer-remote-at-crossing-hurdles-4370016911,2026-02-11T20:27:02.063604+00:00
0,Python Developer | Germany,linkedin,Freelance Machine Learning Engineer (Python),Mindrift,Germany,On-site,Contract,Python,Machine Learning,English,,,Recent,https://de.linkedin.com/jobs/view/freelance-machine-learning-engineer-python-at-mindrift-4371027624,2026-02-11T20:27:02.064441+00:00
0,Python Developer | Germany,linkedin,Python Engineer (Contract),Fliff Inc,"Berlin, Germany",On-site,Contract,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-engineer-contract-at-fliff-inc-4353628417,2026-02-11T20:27:02.064753+00:00
0,Python Developer | Austria,linkedin,Freelance Machine Learning Engineer (Python),Mindrift,Austria,On-site,Contract,Python,Machine Learning,English,,,Recent,https://at.linkedin.com/jobs/view/freelance-machine-learning-engineer-python-at-mindrift-4371032548,2026-02-11T20:27:04.462843+00:00
0,Python Developer | Austria,linkedin,Junior Full Stack Developer,Beyond Motion FlexCo,"Graz, Styria, Austria",On-site,Full-time,,Junior,English,,,Recent,https://at.linkedin.com/jobs/view/junior-full-stack-developer-at-beyond-motion-flexco-4369983371,2026-02-11T20:27:04.464166+00:00
0,Python Developer | Switzerland,linkedin,Developpeur Logiciel  Python (H/F),Gi Group,"Yverdon, Vaud, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/developpeur-logiciel-python-h-f-at-gi-group-4371150316,2026-02-11T20:27:06.868217+00:00
0,Python Developer | Switzerland,linkedin,Développeur Full stack Java - Full Remote,IT Advanced Consulting SA,"Geneva, Geneva, Switzerland",Remote,Full-time,Java,,English,,,Recent,https://ch.linkedin.com/jobs/view/d%C3%A9veloppeur-full-stack-java-full-remote-at-it-advanced-consulting-sa-4368217184,2026-02-11T20:27:06.869230+00:00
0,Python Developer | Czech Republic,linkedin,Full-Stack Software Engineer (Remote),Ethics Code,"Santo Domingo, Distrito Nacional, Dominican Republic",Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-software-engineer-remote-at-ethics-code-4371482148,2026-02-11T20:27:14.203757+00:00
0,Python Developer | Poland,linkedin,Python Developer,AppTailors,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-apptailors-4355312946,2026-02-11T20:27:16.679006+00:00
0,Python Developer | Poland,linkedin,Python Developer,Senovo IT Ltd,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-senovo-it-ltd-4368714842,2026-02-11T20:27:16.679160+00:00
0,Python Developer | Poland,linkedin,Python Developer,Senovo IT Ltd,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-senovo-it-ltd-4368726060,2026-02-11T20:27:16.679338+00:00
0,Python Developer | USA,linkedin,Backend Engineer Intern,Tinder,"Los Angeles, CA",On-site,Internship,,Intern,English,,,Recent,https://www.linkedin.com/jobs/view/backend-engineer-intern-at-tinder-4324000392,2026-02-11T20:27:19.185330+00:00
0,Python Developer | USA,linkedin,Backend Engineer Intern,Tinder,"Palo Alto, CA",On-site,Internship,,Intern,English,,,Recent,https://www.linkedin.com/jobs/view/backend-engineer-intern-at-tinder-4323730907,2026-02-11T20:27:19.185817+00:00
0,Python Test | USA,linkedin,Software QA Engineer,ArrowCore Group,"Fremont, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-qa-engineer-at-arrowcore-group-4371461896,2026-02-11T20:27:41.383603+00:00
0,Python Test | USA,linkedin,Software QA Test Engineer(Code QA),YO HR Consultancy,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-qa-test-engineer-code-qa-at-yo-hr-consultancy-4361833297,2026-02-11T20:27:41.384080+00:00
0,Firmware Engineer | Germany,linkedin,Software Engineer (all genders),GROPYUS,"Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-all-genders-at-gropyus-4361353957,2026-02-11T20:27:46.489130+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Softwareentwickler (d/w/m),Zoiss Engineering GmbH,"Donaueschingen, Baden-Württemberg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-softwareentwickler-d-w-m-at-zoiss-engineering-gmbh-4361724017,2026-02-11T20:27:46.489312+00:00
0,Firmware Engineer | Austria,linkedin,"Software Engineer (Wals/Salzburg, AT)",Parking Network B.V.,"Wals-Siezenheim, Salzburg, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-wals-salzburg-at-at-parking-network-b-v-4371439372,2026-02-11T20:27:48.911835+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Engineer,Snap Inc.,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-engineer-at-snap-inc-4370565695,2026-02-11T20:27:48.912333+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Softwareentwickler (m/w/d),ICT Digital Solutions GmbH,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-softwareentwickler-m-w-d-at-ict-digital-solutions-gmbh-4352920774,2026-02-11T20:27:53.731402+00:00
0,Firmware Engineer | Remote,linkedin,"Embedded Engineer (PCB design, STM32 firmware)",Terra Quantum AG,"Munich, Bavaria, Germany",Remote,Full-time,Firmware,Stm32,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-engineer-pcb-design-stm32-firmware-at-terra-quantum-ag-4369677937,2026-02-11T20:27:53.731613+00:00
0,Firmware Engineer | Remote,linkedin,Software engineer,EPM Scientific,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-at-epm-scientific-4368603872,2026-02-11T20:27:53.731940+00:00
0,Firmware Engineer | Remote,linkedin,Software Engineer Java,Instaffo,"Frankfurt, Hesse, Germany",Remote,Full-time,Java,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-java-at-instaffo-4361145122,2026-02-11T20:27:53.732259+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer,Verkada,"Krakowski, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-at-verkada-4365303970,2026-02-11T20:28:01.080693+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer Intern,Nuro,"Mountain View, CA",Remote,Contract,"C, C++, Can, Driver Development, Rtos, Spi",Intern,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-intern-at-nuro-4360007303,2026-02-11T20:28:03.720282+00:00
14,QA Engineer | Germany,gulp,Senior Ignition System Expert / Senior Expert for Ignition Systems (m/f/d),GULP Client,"Location: A, Jenbach",On-site,Freelance,,"Senior, Expert",English,"Expert, Senior",,Recent,https://www.gulp.de/gulp2/g/projekte/extern/ca6d66cc076d11f196d7a2d1b5394681,2026-02-11T21:02:50.141522+00:00
14,QA Engineer | Germany,gulp,"Site manager, construction management - power plant/refinery sector (m/f/d)",GULP Client,Germany,On-site,Freelance,,"Contractor, Senior",English,"Contractor, Senior",,Recent,https://www.gulp.de/gulp2/g/projekte/extern/21c27446074411f196d7a2d1b5394681,2026-02-11T21:02:50.143182+00:00
14,QA Engineer | Germany,gulp,Site Manager / Coordinator ELT / TGA for office fit-out (m/f/d),GULP Client,Germany,On-site,Freelance,,Contractor,English,Contractor,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/e0bcffa0073b11f196d7a2d1b5394681,2026-02-11T21:02:50.143974+00:00
14,Test Automation | Germany,gulp,SAP Test Manager (m/f/d),GULP Client,Location: Düsseldorf,Remote,Freelance,,,English,Test Manager,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/698ca689b86aec35538cb035,2026-02-11T21:05:18.503064+00:00
14,Test Automation | Germany,gulp,SAP Test Manager (m/f/d),GULP Client,Location: Düsseldorf,Remote,Freelance,,,English,Test Manager,,Recent,https://www.gulp.de/gulp2/g/projekte/talentfinder/698ca688b86aec35538cb019,2026-02-11T21:05:18.503546+00:00
14,Python Developer | Germany,gulp,"Senior Backend / ""Shopware 6""Developer(m/f/d)",GULP Client,Location: Hamburg,On-site,Freelance,,Senior,English,Senior,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01240046,2026-02-11T21:06:06.855483+00:00
14,Python Developer | Germany,gulp,SAP Consultant - IS-U (m/f/d),GULP Client,"Location: Remote, Karlsruhe",Remote,Freelance,,Consultant,English,Consultant,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/1f2039d0075d11f196d7a2d1b5394681,2026-02-11T21:06:06.855943+00:00
0,QA Engineer | Germany,gulp,Technology Engineer - Thermoforming Processes (m/f/d),GULP Client,Germany,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/1d9a8444075d11f196d7a2d1b5394681,2026-02-11T21:02:50.141947+00:00
0,QA Engineer | Germany,gulp,Application Developer Basic Services (m/f/d),GULP Client,Location: 100% Remote (ca. 147h/Monat),Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/direkt/698c94a4096e02712b9e6f87,2026-02-11T21:02:50.142379+00:00
0,QA Engineer | Germany,gulp,QA& Test Management Specialist,GULP Client,Location: Bonn,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01239722,2026-02-11T21:02:50.142791+00:00
0,QA Engineer | Germany,gulp,Hardware Engineer (m/f/d),GULP Client,Germany,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/12673bc6074411f196d7a2d1b5394681,2026-02-11T21:02:50.143585+00:00
0,Test Automation | Germany,gulp,Application developer (f/m/d),GULP Client,Location: München / Remote,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/68c8e88e076211f196d7a2d1b5394681,2026-02-11T21:05:18.502525+00:00
0,Python Developer | Germany,gulp,FullstackDeveloper(m/f/d) - focus on frontend,GULP Client,Location: D76,On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/c52bf2bc076a11f196d7a2d1b5394681,2026-02-11T21:06:06.854672+00:00
0,Python Developer | Germany,gulp,InterfaceDeveloper(m/f/d),GULP Client,Location: Remote,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/b14f9962075411f196d7a2d1b5394681,2026-02-11T21:06:06.857205+00:00
0,Python Developer | Germany,gulp,Technical project manager for the operation of an iGaming platform,GULP Client,Location: Leipzig,On-site,Freelance,,Project Manager,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/direkt/698c8290c473a1ebb2667dc0,2026-02-11T21:06:06.857538+00:00
0,Python Developer | Germany,gulp,Color and Materials Footwear Designer (m/f/d),GULP Client,Location: Herzogenaurach,Remote,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/agentur/C01239826,2026-02-11T21:06:06.857926+00:00
0,Python Developer | Germany,gulp,Scrum Master in the banking sector (m/f/d),GULP Client,"Location: Remote, D3",Remote,Freelance,,"Scrum, Scrum Master",English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/1d2639e0074411f196d7a2d1b5394681,2026-02-11T21:06:06.858395+00:00
0,Python Developer | Germany,gulp,Beckhoff Programmer (m/f/d),GULP Client,Location: D7,On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/202c1d76074411f196d7a2d1b5394681,2026-02-11T21:06:06.858775+00:00
0,Python Developer | Germany,gulp,Atlassian & M365 Specialist (m/f/d),GULP Client,Location: D7,On-site,Freelance,,,English,,,Recent,https://www.gulp.de/gulp2/g/projekte/extern/14216d06074411f196d7a2d1b5394681,2026-02-11T21:06:06.859545+00:00
14,Tester | Germany,ferchau,Tester / Inbetriebnehmer Automotive (m/w/d),FERCHAU,Wolfs­burg Deut­sch­land,Hybrid,Full-time,Can,"Canoe, Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/454972/tester-inbetriebnehmer-automotive,2026-02-11T21:45:55.266909+00:00
14,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Lübeck Deut­sch­land,Remote,Full-time,,"Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/398671/softwaretester,2026-02-11T21:45:55.269589+00:00
14,Tester | Germany,ferchau,Software Tester (m/w/d),FERCHAU,Karls­ruhe Deut­sch­land,Hybrid,Full-time,"C, Java, Python","Scrum, Agile, C#, Jira, Kanban, R, Expert",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/446824/software-tester,2026-02-11T21:45:55.270528+00:00
14,Tester | Germany,ferchau,Softwaretester (m/w/d),FERCHAU,Kiel Deut­sch­land,Remote,Full-time,,"Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/444385/softwaretester,2026-02-11T21:45:55.273508+00:00
14,Tester | Germany,ferchau,Softwaretester / Software Test Engineer (m/w/d),FERCHAU,Karls­ruhe Deut­sch­land,Hybrid,Full-time,,"Scrum, Kanban, Expert, R",German,Expert,,Recent,https://touch.ferchau.com/de/de/job/445270/softwaretester-software-test-engineer,2026-02-11T21:45:55.275389+00:00
14,QA Engineer | Germany,ferchau,(Lead) Test Automation Engineer - .NET / C# (m/f/d),FERCHAU,Wrocław Poland,Remote,Full-time,"C, Ci/Cd, Test Automation","Linux, Git, C#, Jira, Azure, Lead, Devops, Docker",English,Lead,,Recent,https://touch.ferchau.com/de/de/job/484519/lead-test-automation-engineer-net-c,2026-02-11T21:46:05.704187+00:00
