relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Firmware Engineer | Switzerland,linkedin,"Senior Software Developer, Embedded Systems/Firmware",Google,"Zurich, Zurich, Switzerland",Remote,Contract,"C, C++, Embedded Systems, Firmware","Lead, Senior",English,"Lead, Senior",,Recent,https://ch.linkedin.com/jobs/view/senior-software-developer-embedded-systems-firmware-at-google-4425226864,2026-06-18T13:37:15.770049+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Aquabyte,San Francisco Bay Area,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-aquabyte-4422294470,2026-06-18T13:37:28.190900+00:00
0,Firmware Engineer | USA,linkedin,Software Engineer,Harmony,"Palo Alto, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-at-harmony-4422706058,2026-06-18T13:37:28.191031+00:00
0,Firmware Engineer | USA,linkedin,"Software Engineer, Backend",Lyft,"New York, NY",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-backend-at-lyft-4422244530,2026-06-18T13:37:28.191156+00:00
0,Firmware Engineer | USA,linkedin,"Sr. Software Engineer, Systems Infrastructure",LinkedIn,"Bellevue, WA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/sr-software-engineer-systems-infrastructure-at-linkedin-4429153359,2026-06-18T13:37:28.191282+00:00
0,Firmware Engineer | USA,linkedin,"software engineer- ST, Seattle, WA",Starbucks,"Seattle, WA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-st-seattle-wa-at-starbucks-4417565729,2026-06-18T13:37:28.191407+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Revel,"Emeryville, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-revel-4422296348,2026-06-18T13:37:28.191533+00:00
0,Firmware Engineer | United Kingdom,linkedin,Junior Embedded Software Engineer,Erin Associates Ltd,"Chesterfield, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-embedded-software-engineer-at-erin-associates-ltd-4429100941,2026-06-18T13:37:30.636036+00:00
0,Firmware Engineer | United Kingdom,linkedin,"Software Engineer, New Grad",Deliveroo,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-new-grad-at-deliveroo-4379662791,2026-06-18T13:37:30.636173+00:00
0,Firmware Engineer | United Kingdom,linkedin,Graduate Embedded Software Engineer,Innovative Technology Ltd,"Oldham, England, United Kingdom",On-site,Full-time,,Graduate,English,,,Recent,https://uk.linkedin.com/jobs/view/graduate-embedded-software-engineer-at-innovative-technology-ltd-4427375062,2026-06-18T13:37:30.636305+00:00
0,Firmware Engineer | United Kingdom,linkedin,Junior Embedded Software Engineer,morph.,"London, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-embedded-software-engineer-at-morph-4414338195,2026-06-18T13:37:30.636433+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,Surrey Satellite Technology Ltd (SSTL),"Surrey, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-surrey-satellite-technology-ltd-sstl-4426773991,2026-06-18T13:37:30.636556+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,J&T Business Consulting,"Isle Of Wight, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-j-t-business-consulting-4426297334,2026-06-18T13:37:30.636681+00:00
0,Firmware Engineer | United Kingdom,linkedin,Software Engineer,Red Bull Racing & Red Bull Technology,"Milton Keynes, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-at-red-bull-racing-red-bull-technology-4414019771,2026-06-18T13:37:30.636933+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,EVONA,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-evona-4398247096,2026-06-18T13:37:30.637069+00:00
